Kp = 5
Ki = 0
Kd = 0
13.1378912115,-0.689456057732
11.634996716,6.82501641982
9.97821702267,15.1089148866
8.57591866921,22.1204066539
9.23622702665,18.8188648668
10.0002439208,14.9987803962
10.1993263499,14.0033682506
11.4382205647,7.80889717657
12.8227446926,0.886276536847
14.5063935954,-7.5319679772
16.5610893374,-17.8054466872
18.3130215826,-26.5651079129
17.9127465275,-24.5637326376
17.4386007559,-22.1930037797
17.3463738692,-21.7318693462
17.5589428271,-22.7947141357
17.8468436595,-24.2342182974
18.1033016533,-25.5165082666
18.5686558765,-27.8432793823
18.5572320675,-27.7861603373
18.528146719,-27.640733595
18.27795708,-26.3897854001
18.2149301831,-26.0746509157
17.956165475,-24.7808273749
17.8352313909,-24.1761569545
17.6034004967,-23.0170024833
17.4345650325,-22.1728251623
17.3404771711,-21.7023858555
17.2142986363,-21.0714931816
17.2047167083,-21.0235835416
17.2468804939,-21.2344024697
17.3933234177,-21.9666170885
17.5430740604,-22.7153703019
17.8289313328,-24.1446566639
18.0475421498,-25.2377107489
18.5006944244,-27.5034721218
18.843896449,-29.2194822448
19.4020587946,-32.0102939728
19.9960776221,-34.9803881107
20.8454737616,-39.227368808
22.008198949,-45.0409947451
23.2201232816,-51.1006164081
24.6681152424,-58.3405762119
26.4084377793,-67.0421888967
28.5333104728,-77.6665523642
31.1733859175,-90.8669295877
34.5104816773,-107.552408386
38.4194141816,-127.097070908
41.1811182399,-140.905591199
43.1071096105,-150.535548052
43.5628980134,-152.814490067
43.5030701947,-152.515350973
42.9807164995,-149.903582497
42.3648265724,-146.824132862
40.8113133007,-139.056566504
38.7559330137,-128.779665068
37.3750927967,-121.875463983
36.6288624146,-118.144312073
36.8760533871,-119.380266936
37.1598498904,-120.799249452
38.1509602227,-125.754801114
39.5469866368,-132.734933184
39.9497082405,-134.748541203
39.8470354906,-134.235177453
39.4302711968,-132.151355984
38.8052160335,-129.026080168
39.2109268437,-131.054634219
39.3192280686,-131.596140343
39.3611919038,-131.805959519
39.2993620854,-131.496810427
39.5586850712,-132.793425356
39.5551534353,-132.775767176
39.4601035543,-132.300517772
39.4372872382,-132.186436191
39.5457465667,-132.728732834
39.5659452859,-132.829726429
39.5416672777,-132.708336388
39.5787791475,-132.893895737
39.6217792911,-133.108896455
39.6378300234,-133.189150117
39.640675731,-133.203378655
39.669406442,-133.34703221
39.6988072325,-133.494036163
39.7139801653,-133.569900826
39.7215983519,-133.60799176
39.7471276074,-133.735638037
39.7754931817,-133.877465909
39.7871630729,-133.935815364
39.786352601,-133.931763005
39.8098843049,-134.049421524
39.8609534356,-134.304767178
39.870624412,-134.35312206
39.8950448102,-134.475224051
39.8963775901,-134.48188795
39.8836626323,-134.418313162
39.866593013,-134.332965065
39.8433384049,-134.216692025
39.8798069755,-134.399034877
39.9357414074,-134.678707037
39.934910805,-134.674554025
39.9334017182,-134.667008591
39.9550638067,-134.775319033
39.974890509,-134.874452545
39.984171518,-134.92085759
40.0039354795,-135.019677398
40.0192194667,-135.096097333
40.038559479,-135.192797395
40.0418819982,-135.209409991
40.0513254004,-135.256627002
40.0526698345,-135.263349173
40.0574388961,-135.287194481
40.0772237952,-135.386118976
40.095220545,-135.476102725
40.0898861213,-135.449430607
40.1045816224,-135.522908112
40.1155604913,-135.577802457
40.1369516458,-135.684758229
40.1524621942,-135.762310971
40.1529044485,-135.764522242
40.1711986197,-135.855993098
40.182992146,-135.91496073
40.1652438069,-135.826219035
40.1639910174,-135.819955087
40.1920109766,-135.960054883
40.206166367,-136.030831835
40.196265515,-135.981327575
40.2036181146,-136.018090573
40.2361668749,-136.180834375
